date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-02-22,1.29,1.29,1.29,1.29,0.03,1,10000,1,12900
2017-02-23,1.24,1.21,1.24,1.21,-0.08,-1,30000,2,36750
2017-03-02,1.2,1.2,1.2,1.2,-0.01,-1,50000,1,60000
2017-03-07,1.18,1.18,1.18,1.18,-0.03,-1,50000,1,59000
2017-03-08,1.21,1.21,1.21,1.21,0.03,1,125000,4,151250
2017-03-09,1.18,1.16,1.18,1.16,-0.05,-1,130000,5,151100
2017-03-10,1.08,1.08,1.08,1.08,-0.08,-1,5000,1,5400
2017-03-13,1.16,1.32,1.36,1.16,0.24,1,705000,17,898300
2017-03-14,1.34,1.39,1.43,1.23,0.07,1,1170000,49,1554070
2017-03-15,1.42,1.45,1.56,1.42,0.06,1,895000,39,1338390
2017-03-16,1.46,1.36,1.46,1.36,-0.09,-1,387000,13,550380
2017-03-17,1.36,1.34,1.36,1.32,-0.02,-1,204000,8,275490
2017-03-20,1.34,1.53,1.56,1.34,0.19,1,1192000,24,1798690
2017-03-21,1.59,1.63,1.65,1.54,0.1,1,1283000,30,2057790
2017-03-22,1.55,1.61,1.65,1.48,-0.02,-1,239000,11,367600
2017-03-23,1.54,1.61,1.61,1.53,0.0,0,13000,3,20040
2017-03-24,1.52,1.52,1.52,1.52,-0.09,-1,1000,1,1520
2017-03-27,1.45,1.42,1.45,1.42,-0.1,-1,26000,2,36950
2017-03-28,1.31,1.36,1.36,1.31,-0.06,-1,26000,2,34110
2017-03-29,1.27,1.27,1.27,1.27,-0.09,-1,1000,1,1270
2017-04-14,1.06,1.02,1.06,1.02,-0.05,-1,15000,3,15550
2017-04-17,0.98,0.98,0.98,0.98,-0.04,-1,15000,1,14700
2017-04-18,1.02,1.05,1.05,1.02,0.07,1,40000,3,41100
2017-04-19,1.04,1.04,1.04,1.04,-0.01,-1,10000,1,10400
2017-04-21,1.05,1.05,1.05,1.05,0.01,1,10000,1,10500
2017-04-26,1.08,1.08,1.08,1.08,0.05,1,10000,1,10800
2017-04-28,1.07,1.07,1.07,1.07,0.0,0,5000,1,5350
2017-05-04,1.06,1.06,1.06,1.06,0.01,1,30000,1,31800
2017-05-05,1.04,1.04,1.04,1.04,-0.02,-1,10000,1,10400
2017-05-09,0.9,0.9,0.9,0.87,-0.13,-1,45000,3,39900
2017-05-10,0.96,0.96,0.96,0.96,0.06,1,10000,1,9600
2017-05-11,0.96,0.96,0.96,0.96,0.0,0,40000,1,38400
2017-05-12,1.1,1.1,1.1,1.1,0.14,1,2000,1,2200
2017-05-15,1.16,1.1,1.16,1.1,0.0,0,7000,2,8000
2017-05-16,1.02,1.02,1.02,1.02,-0.08,-1,5000,1,5100
