date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2010-11-01,0.92,1.0,1.05,0.9,0.23,1,1107000,45,1047860
2010-11-02,1.01,1.06,1.06,1.01,0.06,1,80000,6,82600
2010-11-03,1.06,1.11,1.11,1.06,0.05,1,105000,8,113300
2010-11-04,1.05,1.12,1.12,1.05,0.01,1,96000,8,103710
2010-11-05,0.98,1.14,1.14,0.98,0.02,1,222000,15,248610
2010-11-08,1.14,1.28,1.32,1.14,0.14,1,1005000,40,1278100
2010-11-09,1.28,1.28,1.31,1.24,0.0,0,141000,8,178080
2010-11-10,1.34,1.31,1.34,1.3,0.03,1,115000,6,151350
2010-11-11,1.33,1.2,1.33,1.19,-0.11,-1,198000,14,244610
2010-11-12,1.21,1.21,1.25,1.21,0.01,1,109000,6,133210
2010-11-15,1.17,1.2,1.23,1.17,-0.01,-1,121000,8,144330
2010-11-16,1.16,1.15,1.19,1.08,-0.05,-1,809000,27,912620
2010-11-17,1.13,1.12,1.14,1.12,-0.03,-1,184000,8,207940
2010-11-18,1.08,1.01,1.08,1.0,-0.11,-1,488000,15,500990
2010-11-19,0.97,0.93,0.97,0.9,-0.08,-1,140000,5,129600
2010-11-22,0.91,0.91,0.96,0.9,-0.02,-1,505000,14,466300
2010-11-23,0.9,0.86,0.9,0.85,-0.05,-1,709000,14,607400
2010-11-24,0.91,0.92,0.92,0.85,0.06,1,531000,9,476820
2010-11-25,0.89,0.76,0.89,0.74,-0.16,-1,797000,22,653510
2010-11-26,0.79,0.8,0.8,0.75,0.04,1,262000,9,205520
2010-11-29,0.72,0.67,0.74,0.65,-0.13,-1,351000,10,248120
2010-11-30,0.57,0.63,0.64,0.57,-0.04,-1,275000,7,166000
2010-12-01,0.53,0.45,0.54,0.45,-0.18,-1,652000,16,328980
2010-12-02,0.45,0.45,0.5,0.44,0.0,0,1098000,25,496860
2010-12-03,0.43,0.38,0.43,0.36,-0.07,-1,1995000,44,795100
2010-12-06,0.35,0.37,0.4,0.35,-0.01,-1,979000,21,353160
2010-12-07,0.35,0.33,0.37,0.31,-0.04,-1,821000,26,278690
2010-12-08,0.33,0.4,0.41,0.31,0.07,1,1278000,35,468110
2010-12-09,0.4,0.37,0.4,0.33,-0.03,-1,870000,23,308750
2010-12-10,0.39,0.36,0.42,0.33,-0.01,-1,343000,9,127300
