date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2011-08-25,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-08-26,1.67,1.67,1.67,1.67,0.39,1,5000,1,8350
2011-08-29,1.59,1.53,1.59,1.53,-0.14,-1,11000,2,17190
2011-08-30,1.43,1.43,1.43,1.43,-0.1,-1,6000,1,8580
2011-08-31,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-09-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-09-02,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-09-05,1.49,1.52,1.52,1.49,0.07,1,119000,3,177910
2011-09-06,1.66,1.72,1.72,1.64,0.2,1,134000,11,222410
2011-09-07,1.7,1.61,1.7,1.61,-0.11,-1,37000,5,61010
2011-09-08,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-09-09,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-09-13,1.67,1.72,1.72,1.67,0.16,1,69000,3,118530
2011-09-14,1.66,1.79,1.86,1.66,0.07,1,66000,3,117700
2011-09-15,1.76,1.75,1.76,1.75,-0.04,-1,7000,2,12300
2011-09-16,1.72,1.72,1.72,1.72,-0.03,-1,3000,1,5160
2011-09-19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-09-20,1.59,1.69,1.69,1.59,0.04,1,21000,2,33490
2011-09-21,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-09-22,1.78,1.78,1.78,1.78,0.09,1,2000,1,3560
2011-09-23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-09-26,2.2,2.32,2.32,2.2,0.19,1,27000,2,59640
2011-09-27,2.45,2.45,2.45,2.45,0.13,1,25000,1,61250
2011-09-28,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-09-29,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-09-30,2.11,2.11,2.11,2.11,-0.09,-1,2000,1,4220
2011-10-03,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-04,2.23,2.23,2.23,2.23,0.01,1,2000,1,4460
2011-10-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-06,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-07,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-11,2.11,2.11,2.11,2.11,-0.08,-1,10000,1,21100
2011-10-12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-17,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-20,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-21,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-24,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-25,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-27,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-28,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-10-31,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-11-02,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-11-03,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-11-04,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-11-07,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-11-08,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-11-09,1.59,1.59,1.59,1.59,-0.08,-1,10000,1,15900
2011-11-10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-11-11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-11-15,1.46,1.46,1.46,1.46,-0.25,-1,10000,1,14600
2011-11-22,1.79,1.79,1.79,1.79,0.17,1,50000,1,89500
2011-11-23,1.81,1.81,1.81,1.81,0.02,1,50000,1,90500
2011-12-26,1.55,1.55,1.55,1.55,-0.07,-1,3000,1,4650
2011-12-27,1.52,1.43,1.52,1.43,-0.12,-1,9000,3,13290
2011-12-28,1.48,1.48,1.48,1.48,0.05,1,3000,1,4440
2011-12-29,1.56,1.46,1.56,1.46,-0.02,-1,10000,5,14980
2011-12-30,1.4,1.45,1.45,1.4,-0.01,-1,6000,2,8550
2012-01-02,1.52,1.57,1.57,1.52,0.12,1,14000,4,21520
2012-01-04,1.49,1.49,1.49,1.49,-0.06,-1,5000,1,7450
